Unnamed: 0,Title,Content,Level,Tag,Category,Author
793,모두를 위한 ChatGPT Part 1 - ChatGPT를 이용한 업무자동화와 파이썬 입문,"['ChatGPT를 이용한 업무자동화 방법', 'Python 기초와 ChatGPT를 이용해서 Python 코드를 작성하는 법', 'ChatGPT의 동작 원리']",입문자,['ChatGPT'],"['비즈니스 · 마케팅', '업무 자동화']",['AISchool']
794,데이터 분석가가 되면 어떤 일을 하나요? [월간 데이터리안 세미나 다시보기 | 2023년 1월],"['데이터 분석가가 하는 일', '데이터 분석가로서 필요한 태도', '사내에 데이터 분석 문화를 만든 방법']",입문자,['데이터 리터러시'],"['커리어', '취업 · 이직']",['데이터리안']
795,시작해보세요! 당신의 첫 지식공유,"['인프런 지식공유를 위한 강의 기획, 제작, 편집, 운영 노하우', '인프런 지식공유 활동이 갖는 의미']",입문자,"['콘텐츠 제작', '콘텐츠 기획', '영상제작']","['커리어', '기타']",['인프런']
796,데이터가 액션으로 빠르게 이어지는 환경 만들기 [월간 데이터리안 세미나 다시보기 | 2022년 10월],"['데이터를 실제 액션에 활용한 사례', '액션에 활용되는 데이터 분석 방법', '대시보드 제작 노하우', '대시보드 제작 사례']",입문자,['Google Analytics'],"['데이터 사이언스', '데이터 분석']",['데이터리안']
797,"데이터 기반 의사 결정, 이렇게 합니다 [월간 데이터리안 세미나 다시보기 | 2022년 7월]","['데이터 기반 의사 결정의 의미', 'CS팀에서의 데이터 기반 의사 결정 사례', '데이터 인프라가 없는 상황에서의 데이터 분석 사례', '의사 결정에 활용할 수 있는 데이터 예시']",초급자,['그로스해킹'],"['데이터 사이언스', '데이터 분석']",['데이터리안']
798,"Vue3 완벽 마스터: 기초부터 실전까지 - ""기본편""","['Vue3 Composition APIs', 'Vue3 컴포넌트 기초부터 심화까지!', 'Vite로 프로젝트 시작하기', '<script setup> 문법과 일반 <script> 차이', '영문 공식문서 기반으로 기초부터 깊게 다룹니다.']",초급자,['Vue.js'],"['BEST', '개발 · 프로그래밍', '프론트엔드']",['짐코딩']
799,[따라하면취업되는서비스기획]서비스기획의 기본과 활용/취업준비,"['서비스기획', '앱 기획', '웹 기획']",입문자,['서비스 기획'],"['비즈니스 · 마케팅', '기획 · 전략 · PM']",['JamesKim']
800,[자소서 첨삭] 8년차 e커머스 개발자가 알려주는 백엔드 웹 개발 신입 취업노하우,"['백엔드 개발자 이력서&자기소개서 작성 방법', '면접 때 말하면 무조건 떨어지는 답변', '자기소개 및 면접에 무조건 어필해야 하는 내용']",입문자,"['기술면접', '면접']","['커리어', '취업 · 이직']",['longvacation']
801,퀀트 투자를 위한 파이썬 트레이딩룸 만들기 - Part 1,"['금융 데이터 계량분석', '금융 데이터 시각화', '파이썬 함수 프로그래밍', '파이썬을 활용한 금융데이터 분석']",초급자,"['차트분석', 'Python', '함수형 프로그래밍', '퀀트']","['데이터 사이언스', '데이터 분석']",['인프런']
802,하루만에 Cypress로 작성하는 자바스크립트 E2E 테스트 코드,"['Cypress', '프론트엔드 E2E 테스트', '프론트엔드의 테스트 종류']",초급자,"['Cypress', '소프트웨어 테스트']","['BEST', '개발 · 프로그래밍', '웹 개발']",['메이커준']
803,정혜경 판타스틱 자료구조 in C,"['다양한 자료 구조들(Array, Stack, Queue, List, Tree, Graph)의 개념을 이해', '알고리즘 처리의 효율성을 높여줄 수 있는 효과적인 자료구조를 구현할 수 있다.']",중급자,['C'],"['개발 · 프로그래밍', '알고리즘 · 자료구조']",['lectopia1']
804,C# Xamarin Forms 자마린 폼즈 API 강의 + 간단한 API 만들기,"['API 원리에 대한 이해', 'Xamarin Forms를 위한 API 기능', 'UWP, 안드로이드에서 SQL 데이터를 추가, 삭제, 조회하는 법']",초급자,"['Web API', 'Xamarin']","['개발 · 프로그래밍', '백엔드']",['깊알못nodeep']
805,고객 데이터를 활용하는 CRM & 마케팅 자동화 코스,"['CRM', '마케팅 자동화', '이메일 마케팅', '라이프사이클 마케팅', '고객데이터 해석']",초급자,"['디지털 마케팅', 'CRM 마케팅']","['비즈니스 · 마케팅', '마케팅']",['Grace Shin']
806,[리액트1부] 만들고 비교하며 학습하는 리액트 (React),"['웹 어플리케이션 개발 실습을 통해 React.js의 핵심 개념 이해', '순수 JS 개발과 리액트 개발의 비교', '실습을 통한 디자인 패턴 적용의 이점']",초급자,"['React', 'MVC']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['김정환']
807,Vue.js + TypeScript 완벽 가이드,"['Vue.js TypeScript', '타입스크립트', 'Vue.js 실무 개발', '재활용성 높은 컴포넌트 설계 방법']",중급자,"['Vue.js', 'TypeScript']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['장기효(캡틴판교)']
808,UX/UI 시작하기 : UX 서비스 기획 (Inflearn Original),"['UX/UI 기본', '서비스 기획을 위한 방법론']",입문자,['서비스 기획'],"['크리에이티브', 'UX/UI']",['인프런']
809,UX/UI 시작하기 : UX 개념 (Inflearn Original),"['UX 개념', 'UX/UI 디자인 프로세스에 대한 지식']",입문자,['UX 리서치'],"['크리에이티브', 'UX/UI']",['인프런']
810,Confluence를 활용해서 효과적으로 지식 관리와 프로젝트 협업하기,"['협업의 정의와 필요성', 'Confluence 제품 소개 및 종류', 'Confluence 페이지 작성 및 Editor 사용법', '다양한 전문가들과 효율적으로 협업하기 위한 Confluence 활용법', 'Confluence의 기능을 확대해 주는 다양한 macro 사용법', '가독성 좋은 문서를 만들기 위한 page layout 및 구성 방법', 'JIRA, Slack 등 다른 제품과 연동하여 더 효과적으로 일하기']",입문자,"['Confluence', '프로젝트 관리', '업무 생산성', '협업 툴']","['BEST', '비즈니스 · 마케팅', '기획 · 전략 · PM']",['lesstif']
811,초보를 위한 도커 안내서,"['도커', '도커를 이용한 컨테이너 관리']",초급자,['Docker'],"['BEST', '개발 · 프로그래밍', '데브옵스 · 인프라']",['subicura']
812,무작정 따라하며 원리를 깨우치는 웹 해킹 : WebGoat 편,"['WebGoat란 무엇인가?', '각종 웹 기능 별 취약점 응용 학습', 'OWASP Top 10 항목 진단 방법']",초급자,"['모의해킹', 'WebGoat']","['BEST', '보안 · 네트워크', '보안']",['크리핵티브']
813,3시간에 끝내는 디지털 마케팅의 모든 것,"['1. 요즘 스타트업 시장에서 빠르게 돌아가고 있는 마케팅/개발의 실무 트렌드를 살펴본다.', '2. 디지털 마케팅을 처음 공부하는 단계와 트렌드를 살펴본다.', '3. 퍼포먼스마케팅과 컨텐츠마케팅 등 다양한 실무용어들을 배워본다.', '4. 디지털 마케팅 핵심 툴인 구글 애널리틱스를 맛본다.']",입문자,"['디지털 마케팅', '퍼포먼스 마케팅']","['BEST', '비즈니스 · 마케팅', '마케팅']",['Seongmin Yoo']
814,"모의해킹 실무자가 알려주는, 파일 다운로드 취약점 공격 기법과 실무 사례 분석","['파일 다운로드 기능에 대한 이해', '파일 다운로드 취약점에 대한 이해', '파일 다운로드 취약점 분석 방법', '파일 다운로드 취약점 심화 공격 기법', '실무 사례 분석을 통한 검증 로직 우회 기법', '대응 방안과 시큐어 코딩']",초급자,['모의해킹'],"['BEST', '보안 · 네트워크', '보안']",['크리핵티브']
815,Vue.js 완벽 가이드 - 실습과 리팩토링으로 배우는 실전 개념,"['최신 뷰 CLI(v3.0)로 프로젝트를 구성하고 개발하는 방법', 'Vue Router 기본부터 실전, 그리고 고급 패턴까지', 'Axios를 이용한 API 호출 방법과 자바스크립트 비동기 처리', 'Vuex와 상태 관리에 대한 깊은 이해', 'User Experience를 고려한 데이터 호출 방법', 'Mixins와 High Order Component를 이용한 컴포넌트 재활용', '외부 라이브러리를 프로젝트에 결합하는 방법', '뷰 컴포넌트 Design Pattern']",중급자,"['JavaScript', 'Vue.js']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['장기효(캡틴판교)']
816,함수형 프로그래밍과 JavaScript ES6+,"['함수형 프로그래밍 방법론', '최신 Javascript 프로토콜들의 의미와 사용법', '동시성, 지연성, 함수 합성.. 등 고급 프로그래밍 기법들', '비동기, 에러 핸들링 방법론']",초급자,"['JavaScript', '함수형 프로그래밍']","['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['유인동']
817,자바 스프링 프레임워크(renew ver.) - 신입 프로그래머를 위한 강좌,"['개발 현업에서 가장 많이 쓰이는 Java Spring 프레임웍 이해', '스프링 프레임웍 개발 기술', '자바로 서비스 개발하기', '게시판 만들기']",초급자,"['Java', 'Spring']","['BEST', '개발 · 프로그래밍', '백엔드']",['인프런']
818,자바 프로그래밍 입문 강좌 (renew ver.) - 초보부터 개발자 취업까지!!,"['Java 프로그래밍을 위해 필요한 기초 문법', 'Java 프로그래밍의 핵심 개념, 상속 및 클래스', '시스템 동작 문제를 사전에 예방하는 코드 작성법', '데이터 입/출력 방법 및 네트워크에 연결되어 있는 대상 사이 데이터를 전송하는 법']",입문자,['Java'],"['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['인프런']
819,"Vue.js 중급 강좌 - 웹앱 제작으로 배워보는 Vue.js, ES6, Vuex","['웹 개발', 'Javascript', 'Vue.js', '뷰 최신 CLI 도구 특징을 알 수 있어요', '컴포넌트 기반 웹 앱 설계 방법을 배울 수 있습니다', '컴포넌트 설계 방법', 'ES6 (const & let, 화살표 함수, 향상된 객체 리터럴, 모듈 등)', 'Vuex (state, getters, mutations, actions, modules 등)']",중급자,"['JavaScript', 'Vue.js', 'ES6', 'Vuex']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['장기효(캡틴판교)']
820,3dsmax 초급부터 전문가까지 - 한방에 끝내는 3dsmax 강좌,"['실무에서 사용되는 3D모델링 필수 지식', '모델링, 텍스쳐제작, 렌더링, 리깅 등 전반적인 CG 프로세스', '단순 주입식이 아닌 원리위주의 모델링 개념', '하이폴리곤, 재질, 조명 등등 3D 모델링의 모든것', 'VR, 3D 프린터, 게임등 미래 산업에 필요한 3D모델링 지식']",초급자,['3ds MAX'],"['BEST', '크리에이티브', 'CAD · 3D 모델링']",['목마하임(MokmaHeim)']
821,실전 사업 개발 (신사업 개발),"['실전에서 활용 가능한 담백한 사업(신사업)개발 방법', '사업개발의 A to Z 까지', '스타트업 및 창업']",초급자,"['사업계획서', '기획서', '경영노하우']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['아르센']
822,"AI 도구 활용한 영상 만들기(feat. Chat GPT, D-ID, 네이버 클로바 더빙, 레오나르도 AI)","['Chat GPT', 'D-ID', '네이버 클로바 더빙', '레오나르도 AI']",입문자,"['영상제작', 'ChatGPT', '인공지능(AI)']","['크리에이티브', '사진 · 영상']",['스탠리']
823,다양한 프레임워크로 구축하는 포트폴리오 사이트 개발 마스터 클래스,"['자바스크립트 개발 툴 Vite를 이용한 포트폴리오', 'Next.js를 이용한 포트폴리오 제작방법', 'Vue.js를 이용한 포트폴리오 제작 방법', 'React.js를 통한 포트폴리오 제작 방법']",초급자,"['포트폴리오', 'React', 'Vue.js', 'vitejs', 'Next.js']","['개발 · 프로그래밍', '프론트엔드']",['webstoryboy']
824,장래쌤과 함께하는 쉽고 재미있는 SQL Server 운영 이야기(기본편),"['SQL Server 설치와 서비스 관리', '성능과 안정성을 고려해 데이터베이스 만들고 관리', '다양한 데이터베이스 백업과 복원 방법', '보안 강화를 위해 계정을 만들고 권한을 통체하는 방법', '데이터 전송과 에이전트 서비스를 활용한 운영 업무 자동화 방법']",입문자,"['MSSQL', 'DBMS/RDBMS']","['개발 · 프로그래밍', '데이터베이스']",['장래쌤']
825,OpenStack을 활용한 클라우드 환경 구축하기,"['전 세계적으로 유명한 클라우드에 대한 이해', '오픈소스를 이용한 클라우드 환경 구축 방법', '클라우드 환경을 구축하고 3-Tier 아키텍처를 구축하기']",초급자,"['openstack', 'Google Cloud Platform', '네트워크', '아키텍처', '3-tier']","['보안 · 네트워크', '클라우드']",['한국정보보호교육센터']
826,딥러닝과 데이터분석을 위한 기초수학 (w.파이썬),"['데이터 과학의 기본인 여러가지 함수', '수열과 함수의 극한', '과학적 모델을 찾기 위한 미분과 적분']",입문자,"['Python', 'mathematics', '미적분']","['데이터 사이언스', '데이터 분석']",['SK엠앤서비스']
827,하루만에 배우는 AWS OpenSearch,"['AWS OpenSearch', 'AWS CloudSearch', 'ElasticSearch']",초급자,"['AWS', 'amazon-opensearch', 'amazon-cloudsearch', 'aws-cloud9', 'backend']","['개발 · 프로그래밍', '데브옵스 · 인프라']",['양동준']
828,"파이썬 Streamlit 활용한 웹 자동화 업무, 데이터 검색 및 시각화","['파이썬 프로그램 기본 학습', '파이썬 웹 라이브러리 Streamlit 활용', '파이썬을 이용한 자동화 업무 개발', '파이썬을 이용한 데이터베이스 제어']",초급자,"['Python', 'streamlit', 'MongoDB']","['개발 · 프로그래밍', '웹 개발']",['보안프로젝트']
829,비즈니스 라이팅은 재능이 아니라 스킬이다!,"['업무용 글쓰기의 기본 원칙', '실전 문서 분석을 통한 비즈니스 라이팅', '기획서, 제안서 구성 및 작성 원리']",입문자,['기획서'],"['비즈니스 · 마케팅', '오피스']",['SK엠앤서비스']
830,"모의해킹 업무 취업 준비, 면접 대비 과정","['모의해킹 공부 방향 제시', '모의해킹 취업을 위한 준비 과정', '면접에 대비한 질문과 답변 사례', '모의해킹 실무에 대한 이야기']",입문자,"['모의해킹', '기술면접']","['커리어', '취업 · 이직']",['보안프로젝트']
831,두근두근 인공지능 - 개념편 -,"['인공지능의 머신러닝, 딥러닝', '인공지능의 최근 동향과 사례']",입문자,"['인공지능(AI)', '딥러닝', '머신러닝']","['데이터 사이언스', '인공지능']",['SK엠앤서비스']
832,일단 따라하면 생산성이 높아지는 RPA 활용 모음.zip,"['RPA가 필수인 이유', 'UiPath 스튜디오 설치방법', '업무에 바로 적용 가능한 실용적인 실습 샘플']",입문자,['RPA'],"['비즈니스 · 마케팅', '업무 자동화']",['SK엠앤서비스']
833,IT 보안 자동화 업무를 위한 파이썬 프로그램 개발 및 활용,"['업무 자동화를 위한 파이썬', '파이썬 라이브러리 활용', '보안을 위한 파이썬 프로그래밍', '파이썬 플라스크 웹 프레임워크 활용']",초급자,"['Python', 'Flask', 'Slack', '웹 크롤링']","['비즈니스 · 마케팅', '업무 자동화']",['보안프로젝트']
834,외주 없이 디자이너처럼 스마트스토어 꾸미기,"['단시간에 스마트스토어를 세련되게 꾸밀 수 있어요.', '브랜딩을 몰라도 간단한 로고를 제작할 수 있어요.', '최적화된 디자인 가이드 템플릿으로 쉽게 디자인하실 수 있어요.', '썸네일 제작 노하우와 사진촬영 팁을 배울 수 있어요.']",초급자,"['스마트스토어', 'Photoshop', '웹 디자인', '콘텐츠 제작']","['크리에이티브', '그래픽 디자인']",['쪽집게 디자인']
